date,close,high,low,open,volume
2017-03-17,9811.6044921875,9897.108373748135,9779.539986874766,9811.6044921875,3467687
2017-03-20,9961.2373046875,9982.61364296457,9811.605135658125,9811.605135658125,5525406
2017-03-21,9961.2373046875,10100.181304578338,9961.2373046875,10003.9892482716,6605564
2017-03-22,9854.3564453125,9993.300436265086,9854.3564453125,9982.613000784115,4242017
2017-03-23,10260.5009765625,10260.5009765625,9811.604498619887,9832.980102539062,7113814
2017-03-24,10196.375,10474.263024477397,10142.934882528178,10346.007182327085,6802860
2017-03-27,10174.998046875,10260.501936491068,10100.181593733394,10174.998046875,3588262
2017-03-28,10132.2470703125,10313.943036352168,10110.870729380711,10174.999019205943,4079237
2017-03-29,10153.6220703125,10217.750356297965,10089.494517297124,10132.246463630738,2124888
2017-03-30,10068.1171875,10228.437520211974,10068.1171875,10153.62107175838,2642092
2017-03-31,10110.8701171875,10196.374742767384,10046.74183124511,10068.118170882602,4260381
2017-04-03,9918.4873046875,10153.623406961335,9918.4873046875,10110.871454999746,7003913
2017-04-04,10046.7431640625,10046.7431640625,9907.799136896518,9907.799136896518,3444548
2017-04-05,9950.55078125,10046.742853465747,9950.55078125,10046.742853465747,2103119
2017-04-07,10046.7431640625,10057.431335299158,9907.799136896518,9907.799136896518,3161086
2017-04-10,10046.7431640625,10100.183287275599,10025.367554559372,10046.7431640625,1481597
2017-04-11,10036.0546875,10110.870412476046,10003.990177107315,10046.742124660786,1422503
2017-04-12,10164.3115234375,10207.063475168778,10036.055668243665,10046.74310644885,4552339
2017-04-13,10100.181640625,10174.998094113953,10089.49420410092,10121.557979613292,1822185
2017-04-14,9843.669921875,10078.806735210908,9811.606144133792,10068.1185649738,5070210
2017-04-17,9768.85546875,9939.863282940549,9768.85546875,9843.671204215812,3745846
2017-04-18,9832.9814453125,9832.9814453125,9694.037435468948,9768.853891827843,2094551
2017-04-19,9832.9814453125,9918.486071575535,9811.605838474312,9832.9814453125,3975656
2017-04-20,9800.9169921875,9907.797217912685,9790.228823020972,9832.980766717039,1847115
2017-04-21,9800.9169921875,9918.485387079212,9800.9169921875,9875.733443383147,1431526
2017-04-24,9779.5419921875,9843.670282992594,9758.166383899232,9800.918333445912,1635107
2017-04-25,9758.1669921875,9832.982725315396,9726.102478301098,9747.478820892033,2114109
2017-04-26,9832.9814453125,9843.669615216642,9768.853891827843,9811.605838474312,1697993
2017-04-27,9939.86328125,9982.61596776058,9854.359374169268,9854.359374169268,3514877
2017-04-28,9939.86328125,9939.86328125,9939.86328125,9939.86328125,0
2017-05-03,10046.7431640625,10110.871458512256,9929.175479369831,9982.61560258293,2832330
2017-05-04,10046.7431640625,10132.24780098557,10025.367554559372,10046.7431640625,2431489
2017-05-05,10068.1171875,10100.180960854388,10025.36524537081,10046.740849950396,1086268
2017-05-08,10046.7431640625,10078.807677772471,10003.991212086059,10025.367554559372,1291604
2017-05-09,10324.630859375,10324.630859375,10089.494781888761,10089.494781888761,4102411
2017-05-10,10281.876953125,10463.573611405429,10281.876953125,10367.38083174522,5509043
2017-05-11,10281.876953125,10346.00522857515,10185.684906434759,10281.876953125,2489529
2017-05-12,10260.5009765625,10346.005591149184,10260.5009765625,10281.877313451669,1856666
2017-05-15,10217.7509765625,10260.502925491353,10207.062806087753,10260.502925491353,1778506
2017-05-16,10153.6220703125,10324.630588617045,10142.934633456664,10217.750356297965,2241461
2017-05-17,10217.7509765625,10260.502925491353,10100.182567280552,10153.622686684152,1944517
2017-05-18,10239.125,10410.13348997968,10185.684892691974,10249.8131680556,3192477
2017-05-19,10346.0078125,10346.0078125,10217.751229567502,10239.127571046303,2521973
2017-05-22,10367.3828125,10484.951217792475,10367.3828125,10367.3828125,6037939
2017-05-23,10442.19921875,10559.767623461914,10367.382761305118,10399.44727148297,7255036
2017-05-24,10495.6396484375,10527.703426599499,10442.199529520753,10517.01598919225,4581658
2017-05-25,10689.841796875,10790.216224936736,10652.201666930074,10790.216224936736,5231421
2017-05-26,10564.3740234375,10689.841872348357,10539.280603297047,10689.841872348357,2651861
2017-05-29,10689.841796875,10714.935216838285,10564.373948849981,10564.373948849981,1936456
2017-05-30,10790.21484375,10953.322052633033,10614.560178282847,10614.560178282847,5706109
2017-05-31,10790.21484375,10928.228635881796,10790.21484375,10790.21484375,3245594
2017-06-01,10903.13671875,10915.683428851295,10815.309748040936,10815.309748040936,2403388
2017-06-02,10852.9482421875,10965.869364284114,10815.308117558126,10940.775199656038,2470651
2017-06-05,10852.9482421875,10953.321907865831,10827.854825767918,10940.775199656038,2035320
2017-06-06,11116.4296875,11241.897515827828,10865.494779052824,10865.494779052824,4524199
2017-06-07,11053.69921875,11241.900639429936,11053.69921875,11241.900639429936,2572996
2017-06-08,11091.33984375,11128.979979908856,10965.872723220484,11041.152995538194,1924854
2017-06-09,11329.7255859375,11417.552544856826,11091.336629596603,11091.336629596603,4792487
2017-06-12,11216.806640625,11342.274497373695,11191.713218916992,11292.086905749027,1688441
2017-06-13,11379.9150390625,11517.92961162705,11292.087311718265,11292.087311718265,4805342
2017-06-14,11342.2724609375,11492.83296415333,11317.178295526346,11492.83296415333,2383328
2017-06-15,11392.4619140625,11392.4619140625,11304.634185456296,11354.821779606422,1877834
2017-06-16,11467.7421875,11480.288898990311,11367.368495577515,11417.555341538759,1844126
2017-06-19,11618.3017578125,11643.395177087348,11530.47479035053,11543.021499987954,3639584
2017-06-20,11580.6630859375,11668.490064449545,11543.02295228948,11668.490064449545,2326660
2017-06-21,11919.42578125,11919.42578125,11555.569659688656,11618.303215747967,5930644
2017-06-22,11944.5185546875,12120.173250318327,11869.238291506561,11869.238291506561,3800154
2017-06-23,11906.8798828125,11994.706867290684,11844.145574262218,11944.520019017436,2319790
2017-06-26,11718.67578125,12007.250841223187,11668.488196212817,12007.250841223187,4201227
2017-06-27,11467.7421875,11693.58449074297,11405.008630048447,11668.490319553659,8604916
2017-06-28,11630.849609375,11643.39632024427,11455.194908996578,11517.929211551576,2870961
2017-06-29,11668.48828125,11706.129157354344,11618.301444055618,11618.301444055618,2229659
2017-06-30,11756.31640625,11756.31640625,11492.834005335337,11668.488689875585,3411690
2017-07-03,11643.396484375,11756.317631998863,11618.303062282732,11756.317631998863,2023382
2017-07-04,11693.5849609375,11718.67838492712,11618.303940759928,11668.490788739164,2816797
2017-07-05,11718.67578125,11718.67578125,11655.941487005659,11668.488196212817,1552542
2017-07-06,12019.7998046875,12019.7998046875,11693.5845559127,11731.224690593404,5876357
2017-07-07,12195.453125,12396.2019835047,12044.892603434386,12069.986023695323,7472500
2017-07-10,12095.080078125,12220.54793421681,11944.518800456555,12095.080078125,5546424
2017-07-11,11944.5185546875,12069.9864081977,11793.957280116989,12019.79881786844,3137387
2017-07-12,12032.345703125,12069.985832921477,11806.503427928947,12019.798244984246,2316279
2017-07-13,12032.345703125,12032.345703125,12032.345703125,12032.345703125,0
2017-07-14,12220.5478515625,12283.28140507978,12145.266839133123,12258.187983672868,1652047
2017-07-17,12044.892578125,12220.547267791062,11969.611569291772,12220.547267791062,2764189
2017-07-18,11994.705078125,12044.892667120841,11881.78468635373,11944.51823733777,2646701
2017-07-19,11768.861328125,12120.170643836447,11693.58108113332,11994.70281730851,3004907
2017-07-20,11743.7705078125,11768.863929021993,11593.209232346908,11693.583665393515,2737168
2017-07-21,11593.2109375,11869.240107820624,11593.2109375,11793.959084911025,2025305
2017-07-24,11668.48828125,11693.582448055748,11543.021188264045,11593.208025458427,1822753
2017-07-25,11718.67578125,11768.862618078632,11593.207940969869,11668.488196212817,1809014
2017-07-26,11994.705078125,11994.705078125,11718.676705586622,11718.676705586622,2143527
2017-07-27,12095.080078125,12208.000475219847,11969.612222033189,12044.893234971734,3798261
2017-07-28,12182.90625,12207.99966992135,12019.798272302629,12095.079280275275,4921029
2017-07-31,12132.7197265625,12195.453278001884,12069.986175123118,12170.35985742613,2025458
2017-08-01,12295.828125,12408.74926962439,12095.080005385582,12157.813558949887,4445120
2017-08-02,12396.201171875,12521.668264964837,12220.54649334067,12333.466877121524,6565657
2017-08-03,12571.8564453125,12822.792154717956,12421.295917519592,12471.482760117227,6102724
2017-08-04,12571.8564453125,12647.136709208955,12433.842628169,12622.043287910135,2525273
2017-08-07,12509.1220703125,12571.855619438435,12471.48194083694,12571.855619438435,2341774
2017-08-08,12283.28125,12546.762919654691,12283.28125,12509.12278801954,4459135
2017-08-09,12145.2666015625,12270.734454351455,12082.533049272335,12270.734454351455,5625228
2017-08-10,12270.732421875,12283.279130254845,12044.890922829289,12044.890922829289,2664929
2017-08-11,12408.7490234375,12421.295733901437,12195.453449133318,12295.827881053441,1674580
2017-08-14,12346.015625,12546.763755299753,12346.015625,12546.763755299753,2360887
2017-08-15,12270.732421875,12346.01267215407,12170.358006627739,12346.01267215407,2505763
2017-08-16,12195.453125,12270.734133991415,12157.812994608597,12270.734133991415,2486650
2017-08-17,12144.212890625,12349.17840910919,12144.212890625,12297.937220469972,1954165
2017-08-18,12169.83203125,12246.693805027637,12016.1077197675,12144.211439990788,1111135
2017-08-21,12233.8837890625,12297.93603260198,12169.832309450263,12297.93603260198,1086190
2017-08-22,12067.3515625,12233.886206324205,12067.3515625,12221.075907870605,1272346
2017-08-23,12092.9697265625,12169.832265748413,12041.728543056717,12041.728543056717,1579441
2017-08-24,12221.0732421875,12246.693833506291,12092.969521666319,12144.211468231128,1324556
2017-08-25,12169.83203125,12259.504100657243,12169.83203125,12246.693805027637,1143652
2017-08-28,12195.4541015625,12195.4541015625,12105.78202127991,12118.592318463137,1737721
2017-08-29,12233.8837890625,12323.556624446874,12157.022013527816,12169.832309450263,2528357
2017-08-30,12246.693359375,12272.31394970189,12182.641883557779,12208.262473884668,983570
2017-08-31,12426.037109375,12502.89963719283,12246.692229702898,12246.692229702898,3404454
2017-09-01,12451.66015625,12464.470452761518,12374.798377180894,12451.66015625,820344
2017-09-04,12451.66015625,12451.66015625,12451.66015625,12451.66015625,0
2017-09-05,12426.037109375,12451.657697338567,12361.98563946608,12451.657697338567,1365805
2017-09-06,12349.177734375,12413.22921667438,12246.694598768718,12413.22921667438,1558953
2017-09-07,12272.3154296875,12374.798567281254,12272.3154296875,12297.936787031405,1465402
2017-09-08,12221.0732421875,12297.9357800711,12221.0732421875,12297.9357800711,1459876
2017-09-11,12131.4013671875,12349.177160818079,12118.591071322599,12221.073438241816,2574858
2017-09-12,12323.556640625,12323.556640625,12144.211733548054,12169.832325426583,2606490
2017-09-13,12490.08984375,12656.624436114173,12374.796429366448,12374.796429366448,5937361
2017-09-14,12387.609375,12554.144003005138,12387.609375,12554.144003005138,2616901
2017-09-15,12349.177734375,12426.039513134256,12297.936548535496,12374.798327294751,2425555
2017-09-18,12387.609375,12400.419672236756,12297.937294342715,12387.609375,2453064
2017-09-19,12400.4189453125,12515.712377612006,12400.4189453125,12426.039538284107,2654273
2017-09-20,12464.470703125,12490.092060589948,12387.608922512036,12464.470703125,1927846
2017-09-21,12656.6240234375,12707.865199747372,12490.089436503285,12528.52031873569,8145037
2017-09-22,12669.4365234375,12797.53948651666,12656.626227129584,12707.867412361247,4257071
2017-09-25,12515.712890625,12746.299000748351,12515.712890625,12746.299000748351,2274816
2017-09-26,12554.1435546875,12554.1435546875,12426.039822967306,12515.71266434963,2683340
2017-09-27,12554.1435546875,12656.626692849115,12477.28177401176,12554.1435546875,2652746
2017-09-28,12541.3330078125,12618.194786955484,12400.418982123083,12554.14330433633,2364337
2017-09-29,12490.08984375,12554.141316225776,12451.65819633738,12528.520727235466,1207739
2017-10-02,12349.177734375,12541.332945200413,12310.746844995372,12490.091759360908,2782081
2017-10-03,12259.5048828125,12349.177721868087,12208.263697024891,12349.177721868087,3321833
2017-10-04,12310.74609375,12349.176980784438,12246.69385143204,12272.314442788333,1582799
2017-10-05,12374.798828125,12541.333452770614,12297.93704625501,12400.419422081663,2009856
2017-10-06,12490.08984375,12502.900138245155,12374.796429366448,12374.796429366448,1740224
2017-10-09,12502.90234375,12554.143530769537,12451.660392803173,12554.143530769537,1788679
2017-10-10,12631.005859375,12631.005859375,12490.09258895686,12490.09258895686,3769652
2017-10-11,12784.73046875,12938.455567672852,12631.006133754488,12656.62749285986,7758222
2017-10-12,13066.556640625,13169.039006412173,12810.34919830261,12810.34919830261,6120220
2017-10-13,13117.7978515625,13143.418443064065,12964.074302553105,13117.7978515625,3293713
2017-10-16,13169.0400390625,13322.765127652072,13040.93707178334,13066.557665239174,3815451
2017-10-17,13194.662109375,13194.662109375,13040.938531433982,13194.662109375,2629633
2017-10-18,12938.4541015625,13297.143921264935,12938.4541015625,13169.039432036165,3777346
2017-10-19,12964.0751953125,13117.798754907932,12835.970701128406,12938.454602046595,2984053
2017-10-20,12887.212890625,12989.696799519139,12810.351104845413,12887.212890625,2342079
2017-10-23,12631.005859375,12887.212569517123,12631.005859375,12887.212569517123,3407874
2017-10-24,12631.005859375,12759.109596409724,12592.57496744278,12631.005859375,2684988
2017-10-25,12733.4873046875,12759.107895894305,12631.00417593306,12682.246122273891,2346415
2017-10-26,12707.8681640625,12784.729946456557,12554.143835347075,12759.109352325204,3327604
2017-10-27,12861.591796875,12861.591796875,12592.57479314567,12656.627042740132,2244070
2017-10-30,12810.3505859375,13015.316867568536,12784.729991715449,12861.591774381603,5212461
2017-10-31,12912.8310546875,13169.038486902684,12707.866331198873,12810.348692943187,4940631
2017-11-01,13015.314453125,13066.555632063459,12912.830567393738,12938.452684717311,2772281
2017-11-02,12938.4541015625,13169.039432036165,12759.108427784027,13040.936470661907,3800978
2017-11-03,13066.556640625,13066.556640625,12656.625649621852,12810.34919830261,3665079
2017-11-06,13169.0400390625,13271.522412885828,13040.93707178334,13169.0400390625,4911106
2017-11-07,13117.7978515625,13194.659626067198,13040.936077057802,13194.659626067198,3486159
2017-11-08,13578.9697265625,13578.9697265625,13066.556379993028,13117.797561864532,10338057
2017-11-09,13476.48828125,13707.075143240829,13425.24709588638,13681.454550559018,5253405
2017-11-10,13374.0068359375,13655.834902793049,13374.0068359375,13450.868619301384,4182023
2017-11-13,13835.1787109375,14040.144989198954,13297.144713264906,13374.006494667476,14561757
2017-11-14,13809.55859375,14219.489636566379,13707.076215009567,13963.282161860647,13226941
2017-11-15,14578.177734375,14603.798325974643,13835.177522276448,13860.79811387609,14246082
2017-11-16,14603.7978515625,15039.349422461757,14501.315488493126,14706.280214631874,11400066
2017-11-17,14526.9375,14680.661059638278,14321.97122596106,14680.661059638278,12000943
2017-11-20,14834.38671875,14860.007313010296,14321.971777834864,14373.212966355451,11610006
2017-11-21,14655.041015625,15064.972051212213,14655.041015625,14911.248485812494,10337416
2017-11-22,14860.005859375,14860.005859375,14603.798413980154,14603.798413980154,7927280
2017-11-23,14757.5244140625,15064.971534313021,14655.040512791087,14860.00678747934,10796654
2017-11-24,14834.38671875,14860.007313010296,14603.799842552726,14731.902813854196,7238682
2017-11-27,14911.248046875,15295.558476916105,14860.006859916795,14860.006859916795,8103238
2017-11-28,14731.9013671875,14911.247037252515,14655.039591954413,14860.00585376379,6999553
2017-11-29,15193.076171875,15295.558546255994,14706.281837856104,14860.006927282182,11740624
2017-11-30,14962.490234375,15372.421285307299,14962.490234375,15346.800690114947,9168025
2017-12-01,14962.490234375,15013.731424759702,14783.146068028544,14911.249043990298,5585231
2017-12-04,15064.9697265625,15141.833025256343,14936.866775163415,14988.10795572305,6730471
2017-12-05,14680.6611328125,15193.076056536644,14680.661132812502,15064.97156167832,10865688
2017-12-06,14552.560546875,14680.66353483875,14347.594238278174,14603.8017420605,10753603
2017-12-07,14373.2109375,14731.900734367766,14296.349165568568,14552.55659986109,5054883
2017-12-08,14219.48828125,14475.695731535574,14117.005912277573,14347.591242465533,5875014
2017-12-11,13707.0751953125,14142.626800412421,13707.0751953125,13963.281123103901,8354825
2017-12-12,13758.3154296875,14014.522867620499,13015.31523475079,13860.797793718926,9507728
2017-12-13,14014.5263671875,14040.146964593074,13758.318865276931,13912.042449710381,4964141
2017-12-14,14321.9697265625,14321.9697265625,13963.279930437307,13963.279930437307,3897247
2017-12-15,14475.6962890625,14552.558068752127,14219.488828909176,14347.591795058554,4920724
2017-12-18,14424.455078125,14655.040416802587,14373.212363897639,14603.79923042979,5476780
2017-12-19,14142.626953125,14526.937376816439,14065.765173957623,14424.45500459327,7582935
2017-12-20,14424.455078125,14603.79923042979,14142.62702522005,14142.62702522005,5986335
2017-12-21,14450.076171875,14706.28211261419,14373.212861798625,14552.558548170675,5634815
2017-12-22,14629.419921875,14706.28170195044,14398.834581648682,14450.075768365641,5306745
2017-12-25,14757.5244140625,14885.62738083355,14680.661106145297,14680.661106145297,7309182
2017-12-26,14629.419921875,14860.006789955894,14629.419921875002,14860.006789955894,3804489
2017-12-27,14526.9375,14731.90224618437,14501.316906726954,14731.90224618437,5199881
2017-12-28,14655.041015625,14757.524920412774,14475.696855991993,14526.938044458568,5850771
2017-12-29,14629.419921875,14757.524416521976,14603.799328516521,14655.04051523348,4762627
2018-01-01,14629.419921875,14629.419921875002,14629.419921875002,14629.419921875002,0
2018-01-02,15321.177734375,15321.177734375,14655.039306297052,14680.659897542017,15333860
2018-01-03,15321.177734375,15551.76458343412,15244.31596064011,15500.523400944194,8640456
2018-01-04,15628.6279296875,15628.627929687498,15346.799869781527,15372.420463604378,8502663
2018-01-05,15372.419921875,15654.247971849254,15346.799328955027,15628.62737892928,8706161
2018-01-08,15603.005859375,15603.005859374998,15193.074869145938,15269.936643341176,7721736
2018-01-09,15910.458984375,15961.70018166569,15449.285153048992,15628.630871421305,12243523
2018-01-10,15756.73046875,16141.040893458316,15654.248096255666,15884.83496222248,7971002
2018-01-11,15756.73046875,15859.214369098896,15551.765723761331,15654.248096255666,7389299
2018-01-12,15423.6591796875,15884.832850307312,15423.6591796875,15833.590143018388,8625250
2018-01-15,15628.6279296875,15679.869117333203,15295.558682135823,15398.04105742723,7010331
2018-01-16,15628.6279296875,15756.730898801758,15449.282245072935,15603.007335864648,4617659
2018-01-17,15116.2158203125,15654.24986453789,15116.2158203125,15628.629268520239,6897971
2018-01-18,15116.2158203125,15116.2158203125,14757.525948210661,14936.870120334213,10119323
2018-01-19,15090.58984375,15321.176676893812,15090.58984375,15116.211961080951,6114693
2018-01-22,15090.58984375,15090.58984375,15090.58984375,15090.58984375,0
2018-01-23,15090.58984375,15090.58984375,15090.58984375,15090.58984375,0
2018-01-24,15090.58984375,15090.58984375,15090.58984375,15090.58984375,0
2018-01-25,15654.2509765625,16038.561471982095,15603.0097808872,15756.7333679131,16390556
2018-01-26,15577.3876953125,15884.836367855893,15500.525909140326,15884.836367855893,4982216
2018-01-29,15449.283203125,15859.215785420867,15346.80082147838,15603.008303449624,4077419
2018-01-30,16397.244140625,16397.244140625,15244.313162650878,15321.17492227832,14409309
2018-01-31,16115.4189453125,16781.55736622431,16115.4189453125,16602.213229438905,12178703
2018-02-01,15782.3525390625,16269.146909682451,15782.3525390625,16115.421808698102,6370585
2018-02-02,15628.6279296875,15833.592680270314,15500.52496057324,15782.35149262461,5102849
2018-02-05,14629.419921875,15577.38645970248,14629.419921875002,15398.040778338547,11464581
2018-02-06,13886.419921875,14475.696635994173,13630.21245558128,13630.21245558128,16221529
2018-02-07,14501.3173828125,14680.661541611784,14347.592290272782,14603.799759269234,5718596
2018-02-08,14142.626953125,14603.799155983816,14091.385767013415,14347.591697571337,5217987
2018-02-09,14091.3876953125,14091.387695312498,13450.869725558576,13450.869725558576,6533842
2018-02-12,14629.419921875,14629.419921875002,13963.281438845375,14424.455175007162,3560108
2018-02-13,15116.2158203125,15193.077608365451,14808.767140245962,14911.249524316563,4422160
2018-02-14,15116.2158203125,15116.2158203125,15116.2158203125,15116.2158203125,0
2018-02-15,15116.2158203125,15116.2158203125,15116.2158203125,15116.2158203125,0
2018-02-16,15116.2158203125,15116.2158203125,15116.2158203125,15116.2158203125,0
2018-02-19,15116.2158203125,15116.2158203125,15116.2158203125,15116.2158203125,0
2018-02-20,15116.2158203125,15116.2158203125,15116.2158203125,15116.2158203125,0
2018-02-21,15218.697265625,15449.282615560305,15116.214887875974,15398.041426685793,4807174
2018-02-22,14962.490234375,15244.318309345545,14911.249043990298,15193.077118960842,4375476
2018-02-23,15500.52734375,15526.14794151197,14988.112332800922,14988.112332800922,4907167
2018-02-26,15474.90234375,15833.590610379388,15474.902343750002,15628.625886591168,7534633
2018-02-27,15321.177734375,15577.385174679084,15244.31596064011,15551.76458343412,4322197
2018-02-28,15321.177734375,15321.177734375,15321.177734375,15321.177734375,0
2018-03-01,15577.3876953125,15679.870076875399,15141.836045815486,15218.69783198766,6455313
2018-03-02,15654.2509765625,15705.4921722378,15372.422872493506,15500.527389536599,5620801
2018-03-05,15756.73046875,16525.351318166628,15705.489282502833,15705.489282502833,18396810
2018-03-06,16217.9013671875,16217.901367187502,15807.968893122028,16012.935130154765,7869848
2018-03-07,15936.072265625,16320.382596695605,15756.726629603152,16269.141422933417,6107732
2018-03-08,15936.072265625,16012.934026268284,15705.485455840962,15884.831091862812,4019896
2018-03-09,15782.3525390625,16166.662999741318,15756.731943540894,16064.180617654887,6315352
2018-03-12,15731.1064453125,16038.555023608045,15731.1064453125,15884.831498387386,4919533
2018-03-13,15398.0380859375,15679.866091456737,15218.693963787091,15679.866091456737,12700471
2018-03-14,15577.3876953125,15577.3876953125,15218.69783198766,15398.041999722733,6320909
2018-03-15,15526.1484375,15654.251430402144,15449.285113903828,15628.630831821716,3631310
2018-03-16,15398.0380859375,15577.383735942218,15295.55573042298,15526.142558184956,4356637
2018-03-19,15500.52734375,15526.14794151197,15346.802229323343,15423.664022609253,4082518
2018-03-20,15705.490234375,15961.697708993519,15372.420975727322,15423.662165080095,8919858
2018-03-21,15628.6279296875,15833.592680270314,15628.627929687498,15705.489711156055,3051621
2018-03-22,15398.0380859375,15731.107269213997,15398.0380859375,15628.624913699477,3861616
2018-03-23,15013.732421875,15269.939918668844,14860.008840511566,15116.216337305408,8651875
2018-03-26,15167.4560546875,15218.697243487477,15013.730960432938,15013.730960432938,2872610
2018-03-27,15244.31640625,15398.039958213307,15116.213446280577,15346.798774225537,3032661
2018-03-28,15090.58984375,15218.694318987382,15064.969254273394,15141.83255055756,2016481
2018-03-29,15244.31640625,15295.557590237768,15116.213446280577,15218.695814256114,2525884
2018-03-30,15551.765625,15705.489182765283,15218.696388654007,15269.937574575766,7434120
2018-04-02,15756.73046875,15807.971654997167,15628.627503132082,15756.73046875,6701312
2018-04-03,15679.8720703125,15731.113267608423,15603.010274368617,15679.8720703125,3483044
2018-04-04,15807.96875,16089.79675042304,15782.348161584658,15884.832043100305,7016193
2018-04-05,16141.0400390625,16320.385709288817,15756.72963469694,15884.834121388445,8775317
2018-04-06,16064.181640625,16474.112722929913,16064.181640625,16448.492125776782,11035173
2018-04-09,16243.5234375,16294.764619468613,16038.557181771112,16038.557181771112,4586607
2018-04-10,16499.732421875,16704.698715796956,16269.147060049358,16294.767655807762,13709079
2018-04-11,16141.0400390625,16755.937297189186,16141.0400390625,16602.213746584755,10064670
2018-04-12,16294.763671875,16294.763671875,15910.453301604864,16141.038607054339,4033666
2018-04-13,15884.8330078125,16371.625745122004,15884.8330078125,16371.625745122004,6554421
2018-04-16,15654.2509765625,15987.320276306795,15603.0097808872,15884.837884956194,3606029
2018-04-17,15884.8330078125,15884.8330078125,15603.004990273577,15756.728530101513,3374013
2018-04-18,15884.8330078125,16115.418317554404,15859.212417841176,15961.694777726469,3808123
2018-04-19,15551.765625,15910.455454306875,15551.765625,15884.834861345995,7258742
2018-04-20,15705.490234375,15756.731423727773,15449.282759756483,15628.628450345841,2969428
2018-04-23,14860.005859375,15807.97080998332,14655.039597488227,15705.488442967173,4462127
2018-04-24,14450.076171875,14988.110175281916,14373.212861798625,14706.28211261419,5651120
2018-04-25,14450.076171875,14450.076171875,14450.076171875,14450.076171875,0
2018-04-26,14091.3876953125,14783.146858189975,14091.387695312498,14578.180557841004,6203603
2018-04-27,14603.7978515625,14706.280214631874,14065.76391759387,14091.384508361214,4878192
2018-04-30,14603.7978515625,14603.7978515625,14603.7978515625,14603.7978515625,0
2018-05-01,14603.7978515625,14603.7978515625,14603.7978515625,14603.7978515625,0
2018-05-02,14603.7978515625,14860.005287090353,14552.556670027814,14808.764105555667,4183488
2018-05-03,14860.005859375,14860.005859375,14270.729193323195,14552.557230472079,6603700
2018-05-04,15064.9697265625,15116.212434976525,14911.246184883597,14988.10795572305,3575893
2018-05-07,15269.9365234375,15269.9365234375,15013.729083610726,15064.970266005192,2680867
2018-05-08,15116.2158203125,15269.939396418402,15064.973100422465,15167.4570123478,3401950
2018-05-09,14962.490234375,15141.83592857614,14885.628448797946,15013.731424759702,3067712
2018-05-10,14936.8671875,15218.695216212325,14860.005414538757,14962.487778487082,4720706
2018-05-11,15244.31640625,15244.31640625,14860.005998487239,14860.005998487239,3571100
2018-05-14,15782.3525390625,15807.973134584108,15269.939100775646,15398.042078383683,6144798
2018-05-15,15731.1064453125,15884.831498387386,15628.624095165394,15884.831498387386,2780921
2018-05-16,15500.52734375,15731.112723607734,15500.52734375,15628.630332559853,2054616
2018-05-17,15526.1484375,15731.113226143432,15474.907240339142,15474.907240339142,2197416
2018-05-18,15577.3876953125,15628.62888609395,15064.972731788615,15526.14650453105,2991961
2018-05-21,15628.6279296875,15987.317771062026,15628.627929687498,15679.869117333203,4530489
2018-05-22,15295.560546875,15756.732819764178,15244.319352982291,15628.629835032403,3363113
2018-05-23,15526.1484375,15628.630831821716,15244.320325260396,15372.42331816254,3288583
2018-05-24,15244.31640625,15679.867998000529,15244.31640625,15603.006222018876,3162118
2018-05-25,14780.4150390625,15415.156693048753,14780.4150390625,15415.156693048753,2093089
2018-05-28,13752.73828125,14568.83541731937,13752.73828125,14266.576348015196,5402828
2018-05-29,14327.0302734375,14568.837564519137,13556.272276009075,13752.740308170862,6240557
2018-05-30,13737.6240234375,14296.801273398492,13722.511463680228,14296.801273398492,4224038
2018-05-31,13903.869140625,14115.449737538403,13601.6115928539,13616.72415676882,2933871
2018-06-01,14039.8818359375,14115.446203963955,13813.188731858141,13903.865660016329,3428894
2018-06-04,14281.689453125,14342.13969528411,14009.657093937725,14054.994775557057,3055019
2018-06-05,14447.931640625,14538.608576797315,14266.576200912452,14357.254704452685,3578264
2018-06-06,14659.51171875,14659.51171875,14296.802418680996,14508.382974335238,2701560
2018-06-07,14447.931640625,14780.415829747377,14417.7065176902,14780.415829747377,3022123
2018-06-08,14493.26953125,14568.833898858238,14357.25335608162,14478.155403834136,2790104
2018-06-11,14357.25390625,14493.270086630508,14357.253906250002,14432.818276753856,1916611
2018-06-12,13994.546875,14357.256225483181,13813.191416074367,14357.256225483181,3337855
2018-06-13,14145.6728515625,14175.897971740433,13903.865620667948,13903.865620667948,1200374
2018-06-14,14085.224609375,14281.692642368833,14085.224609375002,14206.128255427846,1222251
2018-06-15,14054.994140625,14115.44594742103,13979.429773971902,13994.543901196723,1173771
2018-06-18,13722.5126953125,14175.898932929735,13722.5126953125,14175.898932929735,1841661
2018-06-19,13450.4833984375,13631.83730796592,12906.418535115765,13631.83730796592,5351188
2018-06-20,13722.5126953125,13722.5126953125,13299.351579922593,13571.382382072206,1727231
2018-06-21,13420.25390625,13722.51297144494,13329.576970375474,13722.51297144494,928636
2018-06-22,13601.6103515625,13601.6103515625,13269.126138936103,13390.029773958071,996338
2018-06-25,13631.833984375,13722.512484399034,13571.382173481597,13722.512484399034,1358134
2018-06-26,13450.4833984375,13541.160353201709,13390.031572805281,13450.4833984375,639454
2018-06-27,13390.02734375,13571.381196000308,13374.914783957098,13571.381196000308,682306
2018-06-28,12845.9638671875,13390.028610129551,12845.9638671875,13390.028610129551,3120278
